B1,B2,B3,B4,Label
-83.25,-72.25,-84,-87.33,Empty
-83.25,-72.25,-83.33,-87.33,Empty
-85,-72.67,-83.33,-87,Empty
-85,-72.67,-82,-87,Empty
-86,-73.5,-82,-87,Empty
-86,-73.5,-80.5,-87,Empty
-88,-71,-80.5,-90,Empty
-88,-71,-80,-90,Empty
-88,-92,-80,-92,Empty
-88,-92,-78,-92,Empty
-93,-83.5,-78,-98,Empty
-93,-83.5,-76.5,-98,Empty
-92,-81,-76.5,-96,Empty
-92,-81,-80,-96,Empty
-88.67,-79.75,-80,-88.5,Empty
-88.67,-79.75,-81.67,-88.5,Empty
-86.75,-74.25,-81.67,-81.5,Empty
-86.75,-74.25,-84.67,-81.5,Empty
-83.75,-74,-84.67,-81.33,Empty
-83.75,-74,-83.75,-81.33,Empty
-81.5,-72.33,-83.75,-81,Empty
-81.5,-72.33,-83.25,-81,Empty
-82.5,-78.67,-83.25,-81,Empty
-82.5,-78.67,-82.67,-81,Empty
-84.25,-81,-82.67,-80.5,Empty
-84.25,-81,-81,-80.5,Empty
-86,-83.75,-81,-80.25,Empty
-86,-83.75,-79.67,-80.25,Empty
-87.33,-89.25,-79.67,-80.33,Empty
-87.33,-89.25,-78.33,-80.33,Empty
-89.67,-89.25,-78.33,-80,Empty
-89.67,-89.25,-78,-80,Empty
-91,-88.75,-78,-88.5,Empty
-91,-88.75,-79.25,-88.5,Empty
-92.5,-84.75,-79.25,-89,Empty
-92.5,-84.75,-80,-89,Empty
-89,-80.25,-80,-86.33,Empty
-89,-80.25,-82.67,-86.33,Empty
-85.33,-74.25,-82.67,-85,Empty
-85.33,-74.25,-84.33,-85,Empty
-82,-74,-84.33,-81,Empty
-82,-74,-83,-81,Empty
-83.67,-72.33,-83,-81,Empty
-83.67,-72.33,-82.5,-80.75,Empty
-85,-71.33,-82.5,-80.67,Empty
-85,-71.33,-81.5,-80.25,Empty
-86.33,-73.33,-81.5,-80,Empty
-86.33,-73.33,-80.25,-79.75,Empty
-86.5,-75.25,-80.25,-79.33,Empty
-86.5,-75.25,-79,-79.33,Empty
-86.33,-81,-79,-79.33,Empty
-86.33,-81,-78,-79,Empty
-88.67,-82,-78,-79,Empty
-88.67,-82,-79.25,-88.5,Empty
-91.33,-81.5,-79.25,-88.5,Empty
-91.33,-81.5,-81.5,-95.5,Empty
-92.67,-80.25,-81.5,-95.5,Empty
-92.67,-80.25,-83.5,-90.67,Empty
-89.75,-75.5,-83.5,-90.67,Empty
-89.75,-75.5,-85.75,-88.25,Empty
-87,-74.25,-85.75,-88.25,Empty
-87,-74.25,-84.5,-84,Empty
-84.67,-74,-84.5,-84,Empty
-84.67,-74,-83.5,-80.75,Empty
-83.33,-72,-83.5,-80.75,Empty
-83.33,-72,-82.75,-80.75,Empty
-85,-73,-82.75,-80.75,Empty
-85,-73,-81.5,-80.5,Empty
-86.33,-75,-81.5,-80.5,Empty
-86.33,-75,-80.5,-80.25,Empty
-86.33,-75,-80.5,-80.25,Empty
-86.33,-75,-79.25,-84.25,Empty
-88.67,-77.5,-79.25,-84.25,Empty
-88.67,-77.5,-78,-85.33,Empty
-90,-82.5,-78,-85.33,Empty
-90,-82.5,-78.75,-88,Empty
-93,-82,-78.75,-88,Empty
-93,-82,-81,-88.5,Empty
-89,-79.67,-81,-88.5,Empty
-89,-79.67,-82,-81,Empty
-85,-78.5,-82,-81,Empty
-85,-78.5,-84,-81,Empty
-84,-80.5,-84,-81,Empty
-84,-80.5,-83.5,-81,Empty
-81.5,-79.25,-83.5,-81,Empty
-81.5,-79.25,-82.67,-80.5,Empty
-83.25,-78.25,-82.67,-80.5,Empty
-83.25,-78.25,-82.67,-80.25,Empty
-84.75,-78.75,-82.67,-80.25,Empty
-84.75,-78.75,-80.33,-80,Empty
-86.5,-74.25,-80.33,-80,Empty
-86.5,-74.25,-78.67,-79.5,Empty
-88,-76,-78.67,-79.5,Empty
-88,-76,-78.25,-80,Empty
-89.33,-77.5,-78.25,-80,Empty
-89.33,-77.5,-77.33,-84.78788429,Empty
-90.67,-77.25,-77.33,-84.78788429,Empty
-90.67,-77.25,-79.67,-84.78788429,Empty
-92,-77,-79.67,-84.78788429,Empty
-92,-77,-81.67,-81,Empty
-88.67,-76.33,-81.67,-81,Empty
-88.67,-76.33,-84.33,-81,Empty
-85.33,-74.67,-84.33,-81,Empty
-85.33,-74.67,-84.75,-81,Empty
-81.67,-73,-84.75,-81,Empty
-81.67,-73,-84,-80.75,Empty
-81.67,-72.5,-84,-80.75,Empty
-81.67,-72.5,-83.75,-80.5,Empty
-84,-71.25,-83.75,-80.5,Empty
-84,-71.25,-82.75,-80.25,Empty
-85.67,-72.75,-82.75,-80.25,Empty
-85.67,-72.75,-80.5,-80.25,Empty
-87.67,-78.75,-80.5,-80.25,Empty
-87.67,-78.75,-79.25,-84,Empty
-87.67,-80.25,-79.25,-84,Empty
-87.67,-80.25,-78,-85.33,Empty
-87,-83.33,-78,-85.33,Empty
-87,-83.33,-77,-91,Empty
-87,-82,-77,-91,Empty
-87,-82,-79.25,-96,Empty
-81,-75.33,-79.25,-96,Empty
-81,-75.33,-81,-89,Empty
-81,-75,-81,-89,Empty
-81,-75,-82.5,-86.33,Empty
-81,-75,-82.5,-86.33,Empty
-81,-75,-83.75,-81,Empty
-80.75,-73.67,-83.75,-81,Empty
-80.75,-73.67,-82.75,-80.75,Empty
-82.25,-72,-82.75,-80.75,Empty
-82.25,-72,-82.25,-80.5,Empty
-83.75,-70.33,-82.25,-80.5,Empty
-83.75,-70.33,-82,-80.25,Empty
-85,-72.25,-82,-80.25,Empty
-85,-72.25,-80.75,-80,Empty
-86.67,-75,-80.75,-80,Empty
-86.67,-75,-79.5,-80,Empty
-88,-77,-79.5,-80,Empty
-88,-77,-78.25,-80,Empty
-89.67,-78,-78.25,-80,Empty
-89.67,-78,-79.25,-88,Empty
-91,-77.25,-79.25,-88,Empty
-91,-77.25,-81.5,-88.5,Empty
-88.5,-75.75,-81.5,-88.5,Empty
-88.5,-75.75,-83,-86,Empty
-86.25,-75,-83,-86,Empty
-86.25,-75,-85.67,-85,Empty
-83.75,-75,-85.67,-85,Empty
-83.75,-73.67,-84.33,-81.33,Empty
-81.5,-72.33,-84.33,-81.33,Empty
-81.5,-72.33,-83,-81,Empty
-83.25,-71,-83,-81,Empty
-83.25,-71,-83,-80.67,Empty
-84.5,-71,-83,-80.67,Empty
-84.5,-71,-82,-80,Empty
-85.5,-71,-80.33,-80,Empty
-85.5,-72.5,-79.5,-80,Empty
-88,-73,-78.67,-80,Empty
-88,-74.25,-77,-86.67,Empty
-89.75,-74.25,-77,-86.67,Empty
-89.75,-76.75,-77,-90,Empty
-91,-76.75,-77,-90,Empty
-91,-77.75,-77,-100,Empty
-92.5,-77.75,-79.67,-100,Empty
-92.5,-77.5,-79.67,-91,Empty
-90.25,-77.5,-82.67,-91,Empty
-90.25,-76.75,-82.67,-82,Empty
-87,-76.75,-85.33,-82,Empty
-87,-75,-85.33,-81,Empty
-84,-75,-85.33,-81,Empty
-84,-74.25,-85.33,-80.67,Empty
-81.25,-74.25,-84,-80.67,Empty
-81.25,-73,-84,-80,Empty
-81,-73,-82.33,-80,Empty
-81,-72.33,-82.33,-80,Empty
-82.67,-72.33,-81.33,-80,Empty
-82.67,-73.33,-81.33,-80,Empty
-85.33,-73.33,-85.5,-80,Empty
-85.33,-75.33,-85.5,-84,Empty
-88.67,-75.33,-84.75,-84,Empty
-88.67,-77.67,-84.75,-85.33,Empty
-89.75,-77.67,-83.75,-85.33,Empty
-89.75,-77.5,-83.75,-90.33,Empty
-90.67,-77.5,-82.5,-90.33,Empty
-91.5,-77.67,-82.5,-95.33,Empty
-92.67,-77.67,-79.25,-95.33,Empty
-92.5,-77,-79.25,-90.33,Empty
-93,-77,-80.5,-90.33,Empty
-90,-76,-80.5,-88,Empty
-89,-76,-83.75,-88,Empty
-87.25,-74,-83.75,-84.5,Empty
-87.25,-74,-85,-84.5,Empty
-84,-73.5,-85,-80.75,Empty
-84,-73.5,-84,-80.75,Empty
-83,-72.25,-84,-80.5,Empty
-83,-72.25,-83.75,-80.5,Empty
-84.25,-71.25,-83.75,-80.33,Empty
-84.25,-71.25,-81.67,-80.33,Empty
-85.25,-73,-81.67,-80,Empty
-85.25,-73,-80.67,-80,Empty
-86.5,-74.5,-80.67,-80,Empty
-86.5,-74.5,-79.33,-80,Empty
-87.25,-76.25,-79.33,-88,Empty
-87.25,-76.25,-78,-88,Empty
-88.5,-77.25,-78,-88,Empty
-88.5,-77.25,-77.75,-88,Empty
-89.75,-76.25,-77.75,-96,Empty
-89.75,-76.25,-79.25,-96,Empty
-91.25,-75.75,-79.25,-88.5,Empty
-91.25,-75.75,-81.5,-88.5,Empty
-91.33,-75,-81.5,-81.5,Empty
-91.33,-75,-83,-81.5,Empty
-88,-74,-83,-81.33,Empty
-88,-74,-84.25,-81.33,Empty
-85,-73.25,-84.25,-81,Empty
-85,-73.25,-83.5,-81,Empty
-81.5,-72,-83.5,-80.75,Empty
-81.5,-72,-82.5,-80.75,Empty
-83,-72.5,-82.5,-80.25,Empty
-83,-72.5,-82,-80.25,Empty
-84,-74,-82,-80,Empty
-84,-74,-82,-80,Empty
-86,-75.5,-82,-84,Empty
-86,-75.5,-80.33,-84,Empty
-89,-81,-80.33,-88,Empty
-89,-81,-79,-88,Empty
-92,-80.75,-79,-90.67,Empty
-92,-80.75,-80.33,-90.67,Empty
-92,-82,-80.33,-96,Empty
-92,-82,-80.33,-96,Empty
-92,-81,-80.33,-88.5,Empty
-92,-81,-83,-88.5,Empty
-92,-73.67,-83,-81,Empty
-92,-73.67,-85.67,-81,Empty
-82,-72.5,-85.67,-81,Empty
-82,-72.5,-84,-81,Empty
-81.5,-72,-84,-80.67,Empty
-81.5,-72,-83.5,-80.67,Empty
-83.67,-70.67,-83.5,-80.33,Empty
-83.67,-70.67,-82.5,-80.33,Empty
-84.5,-72.67,-82.5,-80.33,Empty
-84.5,-72.67,-80.25,-80.25,Empty
-85.33,-74,-80.25,-83.5,Empty
-85.33,-74,-79.25,-83.5,Empty
-87.33,-75,-79.25,-84.67,Empty
-87.33,-75,-78,-84.67,Empty
-89.33,-77.33,-78,-87,Empty
-89.33,-77.33,-80.75,-87,Empty
-90.67,-76.67,-80.75,-94,Empty
-90.67,-76.67,-82.25,-94,Empty
-90.5,-76,-82.25,-84.78788429,Empty
-90.5,-76,-87.25,-81,Empty
-91.67,-76,-87.25,-81,Empty
-91.67,-76,-89,-81,Empty
-87.67,-74.5,-89,-81,Empty
-87.67,-74.5,-88,-81,Empty
-84.67,-73.5,-88,-81,Empty
-84.67,-73.5,-87.33,-81,Empty
-82,-72.5,-87.33,-81,Empty
-82,-72.5,-82.33,-80.75,Empty
-83.25,-73.75,-82.33,-80.75,Empty
-83.25,-73.75,-81.67,-80.67,Empty
-84.5,-75.25,-81.67,-80.67,Empty
-84.5,-75.25,-85.25,-80.33,Empty
-85.75,-76.75,-85.25,-80.33,Empty
-85.75,-76.75,-84.25,-85.33,Empty
-87,-77.75,-84.25,-85.33,Empty
-87,-77.75,-83,-90.33,Empty
-88.33,-76.25,-83,-90.33,Empty
-88.33,-76.25,-84,-91.5,Empty
-90.33,-75.75,-84,-91.5,Empty
-90.33,-75.75,-81.5,-95.25,Empty
-91.67,-75.25,-81.5,-95.25,Empty
-91.67,-75.25,-83.75,-91.5,Empty
-91.67,-75,-83.75,-91.5,Empty
-91.67,-75,-86,-88,Empty
-88.33,-74,-86,-88,Empty
-88.33,-74,-84.75,-84.5,Empty
-84.33,-73,-84.75,-84.5,Empty
-84.33,-73,-83.5,-81,Empty
-81,-72,-83.5,-81,Empty
-81,-72,-82.5,-81,Empty
-82.25,-72.5,-82.5,-81,Empty
-82.25,-72.5,-81.25,-80.67,Empty
-82.67,-74.25,-81.25,-80.67,Empty
-82.67,-74.25,-80.25,-80,Empty
-85,-75.75,-80.25,-80,Empty
-85,-75.75,-79.25,-80,Empty
-88.67,-77.5,-79.25,-80,Empty
-88.67,-77.5,-78,-79.5,Empty
-90,-77.25,-78,-79.5,Empty
-90,-77.25,-77,-79,Empty
-90.5,-76.25,-77,-79,Empty
-90.5,-76.25,-83.33,-84.78788429,Empty
-91.33,-75.75,-83.33,-84.78788429,Empty
-91.33,-75.75,-86.5,-82,Empty
-88.33,-75,-86.5,-82,Empty
-88.33,-75,-90,-82,Empty
-85.33,-73.75,-90,-82,Empty
-85.33,-73.75,-87.33,-81.5,Empty
-81.67,-73.25,-87.33,-81.5,Empty
-81.67,-73.25,-83,-81,Empty
-81.5,-72.25,-83,-81,Empty
-81.5,-72.25,-82.5,-80.5,Empty
-81,-72.75,-82.5,-80.5,Empty
-81,-72.75,-82,-80.33,Empty
-83,-74.5,-82,-80.33,Empty
-83,-74.5,-81,-80,Empty
-85,-76.75,-81,-80,Empty
-85,-76.75,-79.5,-86.5,Empty
-88,-78.25,-79.5,-86.5,Empty
-88,-78.25,-78.5,-90,Empty
-89,-78,-78.5,-90,Empty
-89,-78,-79.5,-96.33,Empty
-90.25,-77.5,-79.5,-96.33,Empty
-90.25,-77.5,-81.5,-92.75,Empty
-91.5,-76,-81.5,-92.75,Empty
-91.5,-76,-83.5,-89.75,Empty
-89.5,-74.75,-83.5,-89.75,Empty
-89.5,-74.75,-85.75,-85.75,Empty
-87,-73.25,-85.75,-85.75,Empty
-87,-73.25,-84.75,-81.25,Empty
-84.5,-72,-84.75,-81.25,Empty
-84.5,-72,-83.75,-80.75,Empty
-81.75,-71.25,-83.75,-80.75,Empty
-81.75,-71.25,-82.75,-80.67,Empty
-83,-72.25,-82.75,-80.67,Empty
-83,-72.25,-80.5,-80.33,Empty
-83.75,-78,-80.5,-80.33,Empty
-83.75,-78,-80,-85.33,Empty
-84.75,-79.75,-80,-85.33,Empty
-84.75,-79.75,-78.33,-88,Empty
-87.25,-82.33,-78.33,-88,Empty
-87.25,-82.33,-84,-91,Empty
-87.33,-86.67,-84,-91,Empty
-87.33,-86.67,-86,-96.5,Empty
-88.5,-80.67,-86,-96.5,Empty
-88.5,-80.67,-86,-89,Empty
-90.5,-79.67,-86,-89,Empty
-90.5,-79.67,-90.5,-86.33,Empty
-86,-78.75,-90.5,-86.33,Empty
-86,-78.75,-82.5,-81,Empty
-84.67,-74.25,-82.5,-81,Empty
-84.67,-74.25,-81.5,-80.75,Empty
-83.75,-73.25,-81.5,-80.75,Empty
-83.75,-73.25,-81.33,-80.5,Empty
-83,-72.25,-81.33,-80.5,Empty
-83,-72.25,-81.33,-80.25,Empty
-84.5,-76.75,-81.33,-80.25,Empty
-84.5,-76.75,-80,-84.25,Empty
-85.33,-82,-80,-84.25,Empty
-85.33,-82,-78.67,-85.67,Empty
-87.5,-85.67,-78.67,-85.67,Empty
-87.5,-85.67,-77.5,-88.5,Empty
-89,-88,-77.5,-88.5,Empty
-89,-88,-77.5,-97,Empty
-90.5,-81.67,-77.5,-97,Empty
-90.5,-81.67,-79,-81,Empty
-90.33,-76.5,-79,-81,Empty
-90.33,-76.5,-82,-82.5,Empty
-88,-76.5,-82,-82.5,Empty
-88,-76,-83,-82,Empty
-86,-75,-83,-82,Empty
-86,-74,-82.75,-81.5,Empty
-83.75,-73.5,-82.75,-81.5,Empty
-83.75,-72.33,-83.33,-81.25,Empty
-81.75,-72.33,-83.33,-81.25,Empty
-81.75,-77.75,-83.5,-80.25,Empty
-83.25,-77.75,-83.33,-80.25,Empty
-83.25,-76.75,-82.5,-80.25,Empty
-84.5,-76.75,-82,-80.25,Empty
-84.5,-78.25,-82,-84.75,Empty
-85.75,-78.25,-80.33,-84.75,Empty
-85.75,-84.25,-80.33,-86.33,Empty
-87,-84.25,-79.5,-86.33,Empty
-87,-79.75,-79.5,-89.5,Empty
-87,-79.75,-78.25,-89.5,Empty
-87,-85.25,-78.25,-98,Empty
-88.67,-85.25,-77,-98,Empty
-88.67,-84.75,-77,-96,Empty
-91,-84.75,-79.25,-96,Empty
-91,-80,-79.25,-96,Empty
-89,-80,-81.5,-96,Empty
-89,-80,-81.5,-96,Empty
-87,-78,-83.25,-96,Empty
-87,-74.25,-83.25,-88,Empty
-84.25,-74.25,-84.75,-88,Empty
-84.25,-73,-84.75,-79,Empty
-81.25,-73,-83.75,-79,Empty
-81.25,-72,-83.75,-79.33,Empty
-83.75,-72,-82.5,-79.33,Empty
-83.75,-70.75,-82.5,-79.33,Empty
-85,-71,-82,-79.33,Empty
-85,-72.75,-82,-83.67,Empty
-86.5,-72.75,-80.75,-83.67,Empty
-86.5,-75.25,-80.75,-86.5,Empty
-89,-75.25,-79.75,-86.5,Empty
-89,-76.75,-79.75,-94.5,Empty
-89.25,-76.75,-78.75,-94.5,Empty
-89.25,-78,-78.75,-90,Empty
-90.5,-78,-78.5,-90,Empty
-90.5,-77.5,-78.5,-86.33,Empty
-91.75,-77.5,-80.75,-86.33,Empty
-91.75,-75.75,-80.75,-85,Empty
-89,-75.75,-83.75,-85,Empty
-89,-75.25,-83.75,-81.33,Empty
-88,-75.25,-86,-81.33,Empty
-86.5,-73.75,-86,-81,Empty
-85,-73.75,-86,-81,Empty
-84.25,-72.5,-86,-80.33,Empty
-81.67,-72.5,-84.33,-80.33,Empty
-83,-71.75,-84.33,-80.33,Empty
-83.67,-71.75,-81.33,-80.33,Empty
-83.67,-72.25,-81.33,-83.25,Empty
-83.67,-72.25,-81.5,-83.25,Empty
-85.67,-74,-81.5,-84.33,Empty
-85.67,-74,-80.25,-84.33,Empty
-87,-75.5,-80.25,-86.5,Empty
-87,-75.5,-79.25,-86.5,Empty
-89,-77,-79.25,-92,Empty
-89,-77,-78.5,-92,Empty
-89.75,-76.5,-78.5,-84.78788429,Empty
-89.75,-76.5,-79,-84.78788429,Empty
-91.5,-76,-79,-80,Empty
-91.5,-76,-81.25,-80,Empty
-90.25,-75.25,-81.25,-80,Empty
-90.25,-75.25,-83.5,-80,Empty
-87.25,-73.5,-83.5,-80,Empty
-87.25,-73.5,-85.5,-80,Empty
-84.75,-72.25,-85.5,-80.5,Empty
-84.75,-72.25,-84.75,-80.5,Empty
-81.5,-71.25,-84.75,-81,Empty
-81.5,-71.25,-84,-80.5,Empty
-83.5,-70.5,-84,-80.5,Empty
-83.5,-70.5,-83,-80,Empty
-85,-76.25,-83,-80,Empty
-85,-76.25,-80.75,-80,Empty
-86.25,-78.25,-80.75,-79.5,Empty
-86.25,-78.25,-79.75,-79.5,Empty
-87.75,-79.75,-79.75,-79.5,Empty
-87.75,-79.75,-78.25,-79,Empty
-88.25,-81.25,-78.25,-79,Empty
-88.25,-81.25,-77,-82,Empty
-89.25,-76.75,-77,-82,Empty
-89.25,-76.75,-80,-81.5,Empty
-90,-75.25,-80,-81.5,Empty
-90,-75.25,-82.33,-81.33,Empty
-88,-75,-82.33,-81.33,Empty
-88,-75,-85,-81.33,Empty
-85,-73.5,-85,-81.33,Empty
-85,-73.5,-83.67,-81,Empty
-81.33,-72.5,-83.67,-81,Empty
-81.33,-72.5,-82,-80.33,Empty
-81.33,-72.25,-82,-80.33,Empty
-81.33,-72.25,-81.33,-79.67,Empty
-83.33,-77,-81.33,-79.67,Empty
-83.33,-77,-81.5,-79.67,Empty
-84.67,-78.5,-81.5,-79.67,Empty
-84.67,-78.5,-80.5,-79,Empty
-87,-80,-80.5,-79,Empty
-87,-80,-79.5,-79,Empty
-88.25,-81.5,-79.5,-79,Empty
-88.25,-81.5,-78.5,-84.78788429,Empty
-89.25,-77,-78.5,-84.78788429,Empty
-89.25,-77,-79.25,-81,Empty
-90.5,-77,-79.25,-81,Empty
-90.5,-77,-80.75,-80.5,Empty
-91.67,-76.33,-80.75,-80.5,Empty
-91.67,-76.33,-82,-80.67,Empty
-91.5,-81.67,-82,-80.67,Empty
-91.5,-81.67,-84.67,-80.5,Empty
-86,-78.75,-84.67,-80.5,Empty
-86,-78.75,-84,-80.33,Empty
-81,-77.25,-84,-80.33,Empty
-81,-77.25,-83.67,-80.33,Empty
-83.33,-76.5,-83.67,-80.33,Empty
-83.33,-76.5,-83,-80,Empty
-83.33,-71,-83,-80,Empty
-83.33,-71,-80.75,-80,Empty
-85.33,-73,-80.75,-80,Empty
-85.33,-73,-79.5,-88.5,Empty
-87.5,-76.33,-79.5,-88.5,Empty
-87.5,-76.33,-78.25,-95.5,Empty
-89,-78.33,-78.25,-95.5,Empty
-89,-78.33,-77.25,-91,Empty
-89.67,-77.5,-77.25,-91,Empty
-89.67,-77.5,-82,-88.5,Empty
-91.67,-77.25,-82,-88.5,Empty
-91.67,-77.25,-83.75,-84.5,Empty
-91.67,-75.75,-83.75,-84.5,Empty
-91.67,-75.75,-86,-81.25,Empty
-88.33,-75,-86,-81.25,Empty
-88.33,-75,-87.67,-80.75,Empty
-85.33,-73.67,-87.67,-80.75,Empty
-85.33,-73.67,-83,-80.5,Empty
-81.67,-72.33,-83,-80.5,Empty
-81.67,-72.33,-82,-80.25,Empty
-83,-71,-82,-80.25,Empty
-83,-71,-81.67,-80,Empty
-84.5,-71,-81.67,-80,Empty
-84.5,-71,-80,-84.67,Empty
-86,-72.67,-80,-84.67,Empty
-86,-72.67,-78.33,-90.67,Empty
-88,-74.67,-78.33,-90.67,Empty
-88,-74.67,-78.33,-96,Empty
-89.25,-77,-78.33,-96,Empty
-89.25,-77,-77,-91.33,Empty
-90.25,-77,-77,-91.33,Empty
-90.25,-77,-79.33,-87.33,Empty
-91,-76.67,-79.33,-87.33,Empty
-91,-76.67,-82.33,-82,Empty
-87.67,-81.67,-82.33,-82,Empty
-87.67,-81.67,-83.5,-81.75,Empty
-84,-80.67,-83.5,-81.75,Empty
-84,-80.67,-85,-81.67,Empty
-81,-78.25,-85,-81.67,Empty
-81,-78.25,-84.25,-81,Empty
-82.5,-77.25,-84.25,-81,Empty
-82.5,-77.25,-83.25,-80.33,Empty
-84.5,-72,-83.25,-80.33,Empty
-84.5,-72,-82,-80,Empty
-86,-71,-82,-80,Empty
-86,-71,-80.5,-80,Empty
-87,-72.75,-80.5,-80,Empty
-87,-72.75,-79.75,-84.5,Empty
-88.75,-73.75,-79.75,-84.5,Empty
-88.75,-73.75,-79.5,-91.5,Empty
-87.75,-79,-79.5,-91.5,Empty
-87.75,-79,-84.5,-88,Empty
-87.5,-80.75,-84.5,-88,Empty
-87.5,-80.75,-87.75,-85.75,Empty
-87.5,-80,-87.75,-85.75,Empty
-87.5,-80,-89.5,-85,Empty
-85,-79,-89.5,-85,Empty
-85,-79,-89.75,-82,Empty
-84.75,-73.5,-89.75,-82,Empty
-84.75,-73.5,-87.5,-82.5,Empty
-84,-72,-87.5,-82.5,Empty
-84,-72,-87,-86,Empty
-83.5,-75.67,-87,-86,Empty
-83.5,-75.67,-88.25,-83.5,Empty
-84,-82.33,-88.25,-83.5,Empty
-84,-82.33,-90.33,-86,Empty
-86,-83.33,-90.33,-86,Empty
-86,-83.33,-85,-88,Empty
-83,-79.25,-85,-88,Empty
-83,-79.25,-82.33,-85.75,Empty
-82.25,-74.5,-82.33,-85.75,Empty
-82.25,-74.5,-78.67,-84.25,Empty
-80.75,-69,-78.67,-84.25,Empty
-80.75,-69,-78.25,-78.75,Empty
-79.75,-69.33,-78.25,-78.75,Empty
-79.75,-69.33,-78.67,-73.67,Empty
-82.67,-70.5,-78.67,-73.67,Empty
-82.67,-70.5,-78,-72,Empty
-83.5,-74,-78,-72,Empty
-83.5,-74,-77,-69,Empty
-87,-74,-77,-69,Empty
-87,-74,-85.3813596,-84.78788429,Empty
-89.20436858,-80.85215789,-87,-84.78788429,Empty
-90.33,-74.67,-85.25,-85,Empty
-90.33,-76.5,-86.33,-85,Empty
-90,-76.5,-86.33,-85.33,Empty
-90,-81.5,-89.67,-85.33,Empty
-91,-81.5,-89.67,-85.67,Empty
-91,-85.33,-89.33,-85.67,Empty
-92,-85.33,-89.33,-86,Empty
-92,-86.33,-88.33,-86,Empty
-92.75,-86.33,-88.33,-86.25,Empty
-92.75,-88.5,-88,-86.25,Empty
-93.75,-88.5,-88,-86.5,Empty
-93.75,-91.25,-86,-86.5,Empty
-91.75,-91.25,-86,-87,Empty
-91.75,-86,-84.5,-87,Empty
-90.75,-86,-84.5,-86.33,Empty
-90.75,-83,-83.25,-86.33,Empty
-90.25,-83,-83.25,-86,Empty
-90.25,-79,-82,-86,Empty
-89,-79,-82,-85,Empty
-89,-72,-81.67,-85,Empty
-90.5,-72,-81.67,-85,Empty
-90.33,-77,-82,-85,Empty
-90.5,-77,-84.67,-85,Empty
-91,-82.5,-86,-85,Empty
-91,-82.5,-86,-84.5,Empty
-91,-82.5,-86,-84.5,Empty
-91,-82.5,-88.5,-85,Empty
-92,-86.33,-88.5,-85,Empty
-92,-86.33,-87.67,-85.5,Empty
-93.33,-90,-87.67,-85.5,Empty
-93.33,-90,-86.67,-86.5,Empty
-94.33,-90.33,-86.67,-86.5,Empty
-94.33,-90.33,-87,-87.67,Empty
-94,-91.25,-87,-87.67,Empty
-94,-91.25,-85.5,-86.75,Empty
-93,-85.5,-85.5,-86.75,Empty
-93,-85.5,-84,-86.5,Empty
-92,-83,-84,-86.5,Empty
-92,-83,-82.75,-86.33,Empty
-91.25,-79,-82.75,-86.33,Empty
-91.25,-79,-83.75,-84.5,Empty
-90.5,-71.67,-83.75,-84.5,Empty
-90.5,-71.67,-86,-85.5,Empty
-90.5,-75.67,-86,-85.5,Empty
-90.5,-75.67,-88.75,-85.5,Empty
-90.67,-77.25,-88.75,-85.5,Empty
-90.67,-77.25,-91,-85.5,Empty
-90.33,-79.25,-91,-85.5,Empty
-90.33,-79.25,-89.33,-85.67,Empty
-92,-84.25,-89.33,-85.67,Empty
-92,-84.25,-91,-86,Empty
-93,-87,-91,-86,Empty
-93,-87,-89.67,-86.33,Empty
-92.75,-88.67,-88.75,-86.33,Empty
-92.75,-88.67,-88.75,-86.25,Empty
-92.25,-94,-88.75,-86.25,Empty
-92.25,-94,-87.75,-85.75,Empty
-90.75,-87.33,-87.75,-85.75,Empty
-90.75,-87.33,-84.5,-85,Empty
-90,-80,-84.5,-85,Empty
-90,-80,-83.5,-84.75,Empty
-89,-78,-82.67,-84.75,Empty
-89,-78,-84.25,-84.5,Empty
-89,-72,-84.25,-84.5,Empty
-89,-72,-86.25,-84.5,Empty
-89.20436858,-75.67,-86.25,-84.5,Empty
-89.20436858,-75.67,-88.25,-84.5,Empty
-90,-79.33,-88.25,-84.5,Empty
-90,-79.33,-90.75,-84.33,Empty
-90.5,-80.67,-90.75,-84.33,Empty
-90.5,-80.67,-90.5,-84,Empty
-91.67,-80.67,-90.5,-84,Empty
-91.67,-80.67,-93,-84,Empty
-91.67,-79.5,-93,-84,Empty
-91.67,-79.5,-92.25,-86,Empty
-93.33,-86,-92.25,-86,Empty
-93.33,-86,-89.5,-86,Empty
-92.67,-94,-89.5,-86,Empty
-92.67,-94,-92.75,-85.67,Empty
-90.67,-86.67,-92.75,-85.67,Empty
-90.67,-86.67,-90,-85.25,Empty
-90.5,-83,-90,-85.25,Empty
-90.5,-83,-88.67,-84.75,Empty
-89.5,-77,-88.67,-84.75,Empty
-89.5,-77,-91.33,-84.5,Empty
-89.5,-74.25,-91.33,-84.5,Empty
-89.5,-74.25,-86.5,-84.25,Empty
-90.5,-77,-86.5,-84.25,Empty
-90.5,-77,-86.5,-84.5,Empty
-91,-79.75,-86.5,-84.5,Empty
-91,-79.75,-87.5,-84.75,Empty
-91.5,-82.33,-87.5,-84.75,Empty
-91.5,-82.33,-86,-85.25,Empty
-92.75,-86.33,-86,-85.25,Empty
-92.75,-86.33,-86.33,-86,Empty
-93.75,-89.67,-86.33,-86,Empty
-93.75,-89.67,-86.33,-86.25,Empty
-94,-93,-86.33,-86.25,Empty
